total_households,households_with_0_vehicles,households_with_1_vehicle,households_with_2_vehicles,households_with_3_vehicles,households_with_4_vehicles,households_with_5_vehicles,households_with_6_vehicles,households_with_7_vehicles,households_with_8_or_more_vehicles,state,county,tract,households_with_vehicles,vehicle_ownership_rate,tract_geoid
1027.0,0.0,141.0,562.0,237.0,81.0,6.0,760.0,60.0,425.0,31,055,007433,2272.0,2.2122687439143136,31055007433
476.0,2.0,127.0,274.0,56.0,17.0,0.0,948.0,66.0,511.0,31,055,007434,1999.0,4.199579831932773,31055007434
1239.0,26.0,507.0,373.0,131.0,36.0,166.0,277.0,17.0,117.0,31,055,007435,1624.0,1.310734463276836,31055007435
895.0,34.0,125.0,492.0,203.0,26.0,15.0,955.0,150.0,485.0,31,055,007436,2451.0,2.7385474860335197,31055007436
687.0,16.0,127.0,308.0,190.0,30.0,16.0,139.0,62.0,34.0,31,055,007438,906.0,1.3187772925764192,31055007438
1352.0,0.0,270.0,784.0,180.0,103.0,15.0,501.0,9.0,320.0,31,055,007439,2182.0,1.613905325443787,31055007439
221.0,7.0,52.0,135.0,15.0,12.0,0.0,1066.0,25.0,698.0,31,055,007440,2003.0,9.063348416289593,31055007440
771.0,0.0,53.0,438.0,210.0,54.0,16.0,31.0,0.0,5.0,31,055,007441,807.0,1.046692607003891,31055007441
1716.0,20.0,353.0,995.0,249.0,73.0,26.0,46.0,7.0,13.0,31,055,007442,1762.0,1.0268065268065267,31055007442
1085.0,7.0,194.0,569.0,167.0,142.0,6.0,424.0,16.0,280.0,31,055,007443,1798.0,1.6571428571428573,31055007443
117.0,0.0,62.0,11.0,44.0,0.0,0.0,2365.0,237.0,1412.0,31,055,007444,4131.0,35.30769230769231,31055007444
646.0,0.0,183.0,302.0,81.0,18.0,62.0,515.0,71.0,351.0,31,055,007445,1583.0,2.4504643962848296,31055007445
1185.0,0.0,43.0,720.0,289.0,118.0,15.0,193.0,0.0,167.0,31,055,007446,1545.0,1.3037974683544304,31055007446
777.0,0.0,158.0,474.0,122.0,23.0,0.0,347.0,40.0,165.0,31,055,007447,1329.0,1.7104247104247103,31055007447
1009.0,20.0,200.0,511.0,150.0,104.0,24.0,96.0,21.0,60.0,31,055,007448,1166.0,1.155599603567889,31055007448
998.0,0.0,186.0,590.0,141.0,66.0,15.0,367.0,59.0,208.0,31,055,007449,1632.0,1.6352705410821644,31055007449
1119.0,0.0,294.0,536.0,217.0,60.0,12.0,133.0,9.0,77.0,31,055,007450,1338.0,1.195710455764075,31055007450
1632.0,0.0,276.0,861.0,327.0,168.0,0.0,664.0,56.0,451.0,31,055,007451,2803.0,1.7175245098039216,31055007451
1683.0,0.0,112.0,944.0,475.0,119.0,33.0,86.0,2.0,39.0,31,055,007452,1810.0,1.0754604872251932,31055007452
1249.0,0.0,158.0,791.0,192.0,77.0,31.0,82.0,0.0,9.0,31,055,007453,1340.0,1.0728582866293035,31055007453
1200.0,0.0,293.0,657.0,194.0,49.0,7.0,676.0,95.0,384.0,31,055,007454,2355.0,1.9625,31055007454
351.0,0.0,162.0,138.0,27.0,24.0,0.0,442.0,44.0,246.0,31,055,007455,1083.0,3.0854700854700856,31055007455
664.0,16.0,250.0,278.0,80.0,40.0,0.0,346.0,39.0,165.0,31,055,007456,1198.0,1.8042168674698795,31055007456
434.0,3.0,113.0,256.0,39.0,6.0,17.0,811.0,62.0,461.0,31,055,007457,1765.0,4.066820276497696,31055007457
516.0,9.0,118.0,218.0,127.0,32.0,12.0,652.0,32.0,408.0,31,055,007458,1599.0,3.0988372093023258,31055007458
818.0,0.0,403.0,261.0,96.0,19.0,39.0,783.0,79.0,321.0,31,055,007459,2001.0,2.446210268948655,31055007459
1298.0,10.0,59.0,721.0,303.0,192.0,13.0,47.0,0.0,31.0,31,055,007460,1366.0,1.0523882896764252,31055007460
1761.0,0.0,295.0,953.0,404.0,97.0,12.0,396.0,11.0,217.0,31,055,007461,2385.0,1.354344122657581,31055007461
1304.0,7.0,421.0,544.0,234.0,89.0,9.0,404.0,0.0,198.0,31,055,007462,1899.0,1.4562883435582823,31055007462
1182.0,13.0,237.0,568.0,222.0,91.0,51.0,461.0,30.0,213.0,31,055,007463,1873.0,1.5846023688663282,31055007463
1045.0,20.0,234.0,523.0,219.0,43.0,6.0,356.0,39.0,172.0,31,055,007464,1592.0,1.523444976076555,31055007464
991.0,6.0,297.0,485.0,181.0,22.0,0.0,833.0,145.0,425.0,31,055,007465,2388.0,2.4096871846619576,31055007465
989.0,0.0,292.0,492.0,172.0,19.0,14.0,1640.0,101.0,1064.0,31,055,007466,3794.0,3.8361981799797777,31055007466
927.0,20.0,180.0,472.0,228.0,9.0,18.0,1166.0,106.0,654.0,31,055,007467,2833.0,3.0560949298813376,31055007467
637.0,9.0,125.0,352.0,125.0,17.0,9.0,313.0,36.0,154.0,31,055,007468,1131.0,1.7755102040816326,31055007468
1404.0,8.0,234.0,775.0,222.0,133.0,32.0,421.0,14.0,186.0,31,055,007469,2017.0,1.4366096866096867,31055007469
1540.0,14.0,465.0,730.0,263.0,50.0,18.0,1088.0,17.0,417.0,31,055,007470,3048.0,1.9792207792207792,31055007470
1014.0,24.0,117.0,686.0,154.0,10.0,23.0,355.0,120.0,153.0,31,055,007471,1618.0,1.5956607495069033,31055007471
1492.0,6.0,368.0,800.0,226.0,67.0,25.0,139.0,0.0,20.0,31,055,007472,1645.0,1.1025469168900803,31055007472
1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,31,055,007473,16.0,16.0,31055007473
535.0,0.0,53.0,261.0,199.0,12.0,10.0,96.0,62.0,0.0,31,055,007474,693.0,1.2953271028037383,31055007474
1203.0,0.0,196.0,614.0,311.0,49.0,33.0,391.0,72.0,196.0,31,055,007504,1862.0,1.5477971737323357,31055007504
1377.0,0.0,132.0,558.0,446.0,179.0,62.0,77.0,16.0,8.0,31,055,007505,1478.0,1.0733478576615831,31055007505
861.0,5.0,178.0,450.0,171.0,51.0,6.0,417.0,0.0,136.0,31,055,007506,1409.0,1.6364692218350756,31055007506
1098.0,31.0,156.0,522.0,261.0,86.0,42.0,157.0,0.0,86.0,31,055,007508,1310.0,1.1930783242258651,31055007508
2246.0,0.0,201.0,1139.0,723.0,121.0,62.0,44.0,0.0,0.0,31,055,007509,2290.0,1.0195903829029385,31055007509
1347.0,7.0,130.0,763.0,204.0,160.0,83.0,216.0,0.0,11.0,31,055,007514,1567.0,1.1633259094283592,31055007514
1502.0,0.0,159.0,957.0,264.0,103.0,19.0,220.0,0.0,94.0,31,055,007515,1816.0,1.2090545938748336,31055007515
1315.0,53.0,254.0,680.0,176.0,102.0,50.0,121.0,0.0,23.0,31,055,007516,1406.0,1.0692015209125476,31055007516
2105.0,19.0,593.0,1033.0,306.0,120.0,34.0,270.0,0.0,58.0,31,055,007517,2414.0,1.1467933491686462,31055007517
1090.0,0.0,188.0,622.0,236.0,44.0,0.0,1408.0,126.0,810.0,31,055,007518,3434.0,3.15045871559633,31055007518
1485.0,15.0,248.0,687.0,394.0,122.0,19.0,505.0,0.0,299.0,31,055,007519,2274.0,1.5313131313131314,31055007519
1161.0,0.0,132.0,776.0,195.0,58.0,0.0,307.0,197.0,38.0,31,055,007520,1703.0,1.466838931955211,31055007520
1110.0,0.0,201.0,625.0,259.0,0.0,25.0,75.0,0.0,0.0,31,055,007521,1185.0,1.0675675675675675,31055007521
464.0,0.0,33.0,254.0,97.0,21.0,59.0,0.0,0.0,0.0,31,055,007522,464.0,1.0,31055007522
744.0,0.0,96.0,400.0,193.0,55.0,0.0,0.0,0.0,0.0,31,055,007523,744.0,1.0,31055007523
1173.0,8.0,190.0,682.0,204.0,89.0,0.0,682.0,78.0,448.0,31,055,007524,2373.0,2.023017902813299,31055007524
640.0,15.0,175.0,185.0,144.0,40.0,81.0,186.0,13.0,61.0,31,057,962300,885.0,1.3828125,31057962300
783.0,14.0,163.0,273.0,166.0,79.0,88.0,225.0,19.0,79.0,31,059,091600,1092.0,1.3946360153256705,31059091600
1099.0,1.0,194.0,420.0,291.0,158.0,35.0,251.0,22.0,88.0,31,059,091700,1459.0,1.327570518653321,31059091700
443.0,2.0,84.0,179.0,82.0,67.0,29.0,74.0,4.0,24.0,31,061,964600,543.0,1.2257336343115124,31061964600
553.0,11.0,132.0,216.0,96.0,39.0,59.0,140.0,29.0,32.0,31,061,964700,743.0,1.3435804701627487,31061964700
705.0,1.0,150.0,227.0,170.0,113.0,44.0,305.0,30.0,124.0,31,063,961100,1163.0,1.649645390070922,31063961100
1573.0,31.0,264.0,581.0,412.0,145.0,140.0,417.0,53.0,151.0,31,065,963900,2163.0,1.3750794659885568,31065963900
850.0,11.0,59.0,266.0,316.0,121.0,77.0,174.0,5.0,52.0,31,067,964600,1070.0,1.2588235294117647,31067964600
1165.0,9.0,88.0,371.0,354.0,215.0,128.0,206.0,3.0,46.0,31,067,964700,1411.0,1.211158798283262,31067964700
1105.0,40.0,196.0,471.0,276.0,68.0,54.0,450.0,26.0,182.0,31,067,964800,1723.0,1.5592760180995475,31067964800
996.0,0.0,251.0,328.0,290.0,109.0,18.0,468.0,160.0,232.0,31,067,964900,1856.0,1.8634538152610443,31067964900
1106.0,51.0,225.0,461.0,259.0,81.0,29.0,594.0,102.0,296.0,31,067,965000,2047.0,1.8508137432188065,31067965000
387.0,38.0,119.0,152.0,56.0,22.0,0.0,588.0,139.0,345.0,31,067,965100,1421.0,3.6718346253229974,31067965100
770.0,22.0,166.0,232.0,212.0,76.0,62.0,205.0,17.0,91.0,31,067,965200,1061.0,1.377922077922078,31067965200
683.0,3.0,167.0,314.0,105.0,60.0,34.0,183.0,19.0,91.0,31,069,952100,973.0,1.424597364568082,31069952100
650.0,3.0,60.0,257.0,119.0,141.0,70.0,147.0,17.0,48.0,31,071,973200,859.0,1.3215384615384616,31071973200
614.0,2.0,67.0,218.0,207.0,64.0,56.0,145.0,15.0,26.0,31,073,967600,798.0,1.299674267100977,31073967600
220.0,2.0,33.0,67.0,72.0,32.0,14.0,85.0,0.0,31.0,31,075,956300,334.0,1.518181818181818,31075956300
759.0,11.0,112.0,238.0,283.0,62.0,53.0,155.0,9.0,73.0,31,077,970900,985.0,1.297760210803689,31077970900
755.0,38.0,114.0,253.0,223.0,70.0,57.0,284.0,0.0,89.0,31,079,000100,1090.0,1.4437086092715232,31079000100
964.0,31.0,276.0,234.0,219.0,152.0,52.0,585.0,15.0,312.0,31,079,000200,1845.0,1.9139004149377594,31079000200
1332.0,10.0,262.0,693.0,300.0,67.0,0.0,768.0,102.0,381.0,31,079,000300,2573.0,1.9316816816816818,31079000300
1487.0,19.0,385.0,593.0,369.0,59.0,62.0,769.0,100.0,419.0,31,079,000400,2756.0,1.8533960995292535,31079000400
1510.0,15.0,304.0,610.0,342.0,156.0,83.0,647.0,75.0,448.0,31,079,000500,2665.0,1.7649006622516556,31079000500
1694.0,0.0,383.0,820.0,277.0,197.0,17.0,764.0,133.0,450.0,31,079,000600,3041.0,1.795159386068477,31079000600
1071.0,18.0,372.0,389.0,180.0,86.0,26.0,1043.0,191.0,656.0,31,079,000700,2943.0,2.7478991596638656,31079000700
843.0,41.0,249.0,256.0,187.0,107.0,3.0,389.0,9.0,206.0,31,079,000800,1406.0,1.66785290628707,31079000800
885.0,0.0,272.0,365.0,108.0,97.0,43.0,1008.0,52.0,549.0,31,079,000900,2494.0,2.8180790960451976,31079000900
987.0,43.0,130.0,419.0,215.0,137.0,43.0,679.0,68.0,148.0,31,079,001000,1839.0,1.8632218844984803,31079001000
894.0,11.0,151.0,358.0,240.0,42.0,92.0,908.0,23.0,401.0,31,079,001100,2215.0,2.4776286353467563,31079001100
945.0,14.0,139.0,468.0,232.0,51.0,41.0,501.0,112.0,188.0,31,079,001200,1732.0,1.8328042328042329,31079001200
970.0,6.0,114.0,418.0,265.0,114.0,53.0,204.0,14.0,55.0,31,079,001300,1237.0,1.2752577319587628,31079001300
662.0,0.0,82.0,248.0,192.0,99.0,41.0,176.0,4.0,50.0,31,079,001400,892.0,1.3474320241691844,31079001400
570.0,6.0,47.0,231.0,172.0,83.0,31.0,94.0,2.0,44.0,31,081,969100,704.0,1.2350877192982457,31081969100
787.0,6.0,53.0,330.0,242.0,109.0,47.0,133.0,3.0,40.0,31,081,969200,957.0,1.2160101651842439,31081969200
1473.0,5.0,258.0,580.0,410.0,159.0,61.0,510.0,59.0,209.0,31,081,969300,2246.0,1.5247793618465717,31081969300
1006.0,9.0,181.0,425.0,236.0,82.0,73.0,214.0,16.0,65.0,31,083,964200,1292.0,1.2842942345924453,31083964200
260.0,9.0,73.0,59.0,45.0,29.0,45.0,94.0,0.0,45.0,31,085,961500,390.0,1.5,31085961500
821.0,17.0,165.0,341.0,151.0,88.0,59.0,273.0,25.0,80.0,31,087,962700,1182.0,1.4397076735688186,31087962700
442.0,0.0,43.0,139.0,147.0,80.0,33.0,148.0,8.0,66.0,31,089,974000,664.0,1.502262443438914,31089974000
807.0,5.0,124.0,325.0,198.0,104.0,51.0,213.0,0.0,50.0,31,089,974100,1065.0,1.3197026022304832,31089974100
618.0,18.0,81.0,211.0,166.0,49.0,93.0,212.0,11.0,100.0,31,089,974200,923.0,1.493527508090615,31089974200
1027.0,13.0,183.0,477.0,233.0,74.0,47.0,573.0,95.0,169.0,31,089,974300,1851.0,1.8023369036027264,31089974300
179.0,4.0,21.0,46.0,62.0,20.0,26.0,125.0,12.0,34.0,31,091,956700,346.0,1.9329608938547487,31091956700
593.0,0.0,59.0,240.0,134.0,91.0,69.0,117.0,10.0,33.0,31,093,970500,753.0,1.269814502529511,31093970500
1341.0,26.0,134.0,492.0,379.0,259.0,51.0,487.0,61.0,218.0,31,093,970600,2081.0,1.551826994780015,31093970600
1150.0,8.0,178.0,455.0,326.0,113.0,70.0,264.0,3.0,87.0,31,095,963600,1496.0,1.3008695652173914,31095963600
819.0,21.0,232.0,348.0,121.0,55.0,42.0,384.0,40.0,228.0,31,095,963700,1450.0,1.7704517704517704,31095963700
175.0,17.0,58.0,60.0,18.0,17.0,5.0,339.0,96.0,166.0,31,095,963800,759.0,4.337142857142857,31095963800
700.0,14.0,65.0,287.0,144.0,108.0,82.0,118.0,4.0,49.0,31,097,967500,857.0,1.2242857142857142,31097967500
550.0,5.0,112.0,215.0,170.0,29.0,19.0,378.0,79.0,154.0,31,097,967600,1156.0,2.101818181818182,31097967600
1080.0,16.0,153.0,343.0,292.0,182.0,94.0,359.0,33.0,60.0,31,099,966600,1516.0,1.4037037037037037,31099966600
976.0,10.0,266.0,431.0,180.0,56.0,33.0,306.0,35.0,105.0,31,099,966700,1412.0,1.4467213114754098,31099966700
492.0,10.0,128.0,184.0,142.0,28.0,0.0,292.0,33.0,182.0,31,101,000100,989.0,2.0101626016260163,31101000100
1107.0,163.0,169.0,491.0,214.0,59.0,11.0,388.0,51.0,175.0,31,101,000200,1558.0,1.4074074074074074,31101000200
1264.0,26.0,163.0,426.0,327.0,172.0,150.0,206.0,9.0,87.0,31,101,000300,1540.0,1.2183544303797469,31101000300
264.0,2.0,42.0,62.0,101.0,14.0,43.0,66.0,0.0,16.0,31,103,975400,344.0,1.303030303030303,31103975400
1034.0,36.0,209.0,444.0,231.0,73.0,41.0,445.0,36.0,181.0,31,105,954500,1660.0,1.6054158607350097,31105954500
895.0,20.0,94.0,397.0,206.0,116.0,62.0,250.0,48.0,103.0,31,107,976200,1276.0,1.4256983240223464,31107976200
746.0,19.0,167.0,265.0,167.0,77.0,51.0,214.0,16.0,66.0,31,107,976300,1023.0,1.371313672922252,31107976300
884.0,6.0,237.0,279.0,204.0,108.0,50.0,334.0,27.0,142.0,31,107,976400,1381.0,1.5622171945701357,31107976400
884.0,34.0,232.0,445.0,137.0,20.0,16.0,589.0,50.0,288.0,31,109,000100,1777.0,2.010180995475113,31109000100
1323.0,0.0,350.0,692.0,156.0,109.0,16.0,757.0,159.0,219.0,31,109,000201,2458.0,1.8578987150415722,31109000201
526.0,0.0,264.0,135.0,95.0,32.0,0.0,1038.0,55.0,574.0,31,109,000202,2193.0,4.169201520912548,31109000202
569.0,62.0,176.0,203.0,72.0,4.0,52.0,1250.0,150.0,604.0,31,109,000300,2511.0,4.413005272407733,31109000300
728.0,7.0,229.0,199.0,228.0,31.0,34.0,1375.0,158.0,426.0,31,109,000400,2680.0,3.681318681318681,31109000400
114.0,6.0,28.0,43.0,4.0,33.0,0.0,934.0,106.0,429.0,31,109,000500,1577.0,13.833333333333334,31109000500
0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,28.0,29.0,31,109,000600,180.0,inf,31109000600
254.0,30.0,85.0,83.0,11.0,45.0,0.0,898.0,191.0,546.0,31,109,000700,1859.0,7.318897637795276,31109000700
696.0,24.0,199.0,284.0,122.0,59.0,8.0,869.0,89.0,429.0,31,109,000800,2059.0,2.9583333333333335,31109000800
591.0,26.0,234.0,230.0,92.0,9.0,0.0,884.0,122.0,470.0,31,109,000900,2041.0,3.4534686971235193,31109000900
864.0,16.0,230.0,357.0,210.0,23.0,28.0,400.0,0.0,252.0,31,109,001001,1500.0,1.7361111111111112,31109001001
190.0,16.0,61.0,50.0,28.0,35.0,0.0,845.0,79.0,409.0,31,109,001002,1507.0,7.931578947368421,31109001002
493.0,17.0,162.0,191.0,123.0,0.0,0.0,1408.0,222.0,554.0,31,109,001003,2660.0,5.395537525354969,31109001003
1332.0,0.0,269.0,615.0,347.0,68.0,33.0,528.0,48.0,321.0,31,109,001101,2229.0,1.6734234234234233,31109001101
1185.0,64.0,217.0,603.0,187.0,104.0,10.0,204.0,56.0,71.0,31,109,001102,1452.0,1.2253164556962026,31109001102
1540.0,35.0,394.0,717.0,343.0,31.0,20.0,752.0,0.0,196.0,31,109,001200,2453.0,1.5928571428571427,31109001200
1058.0,0.0,254.0,580.0,124.0,69.0,31.0,663.0,233.0,264.0,31,109,001301,2218.0,2.09640831758034,31109001301
1103.0,18.0,311.0,505.0,218.0,51.0,0.0,103.0,5.0,32.0,31,109,001302,1225.0,1.1106074342701722,31109001302
1440.0,14.0,326.0,783.0,154.0,163.0,0.0,488.0,121.0,259.0,31,109,001400,2294.0,1.5930555555555554,31109001400
1246.0,35.0,322.0,520.0,255.0,104.0,10.0,602.0,83.0,292.0,31,109,001500,2188.0,1.7560192616372392,31109001500
1626.0,48.0,799.0,483.0,189.0,85.0,22.0,993.0,25.0,508.0,31,109,001600,3104.0,1.9089790897908978,31109001600
406.0,25.0,69.0,214.0,98.0,0.0,0.0,2319.0,296.0,1595.0,31,109,001700,4591.0,11.307881773399014,31109001700
86.0,13.0,40.0,29.0,4.0,0.0,0.0,949.0,116.0,601.0,31,109,001800,1739.0,20.22093023255814,31109001800
130.0,22.0,56.0,52.0,0.0,0.0,0.0,761.0,220.0,346.0,31,109,001900,1435.0,11.038461538461538,31109001900
41.0,11.0,17.0,0.0,0.0,13.0,0.0,1489.0,472.0,710.0,31,109,002001,2701.0,65.8780487804878,31109002001
52.0,0.0,34.0,18.0,0.0,0.0,0.0,1500.0,264.0,828.0,31,109,002002,2644.0,50.84615384615385,31109002002
364.0,15.0,73.0,162.0,58.0,36.0,20.0,663.0,96.0,180.0,31,109,002100,1288.0,3.5384615384615383,31109002100
1117.0,72.0,323.0,483.0,198.0,0.0,41.0,1213.0,76.0,808.0,31,109,002200,3142.0,2.812891674127126,31109002200
1338.0,14.0,473.0,559.0,227.0,65.0,0.0,1121.0,63.0,707.0,31,109,002300,3215.0,2.4028400597907322,31109002300
1123.0,16.0,331.0,576.0,173.0,21.0,6.0,57.0,0.0,20.0,31,109,002400,1184.0,1.0543187889581478,31109002400
1857.0,68.0,563.0,938.0,213.0,75.0,0.0,548.0,33.0,220.0,31,109,002500,2590.0,1.3947226709746903,31109002500
400.0,5.0,141.0,167.0,50.0,29.0,8.0,1007.0,149.0,539.0,31,109,002701,2090.0,5.225,31109002701
1533.0,29.0,304.0,845.0,264.0,72.0,19.0,781.0,11.0,321.0,31,109,002702,2617.0,1.7071102413568167,31109002702
1694.0,10.0,638.0,775.0,199.0,45.0,27.0,780.0,0.0,268.0,31,109,002800,2732.0,1.6127508854781583,31109002800
822.0,74.0,183.0,405.0,97.0,27.0,36.0,1832.0,46.0,948.0,31,109,002900,3574.0,4.347931873479319,31109002900
778.0,15.0,247.0,356.0,126.0,22.0,12.0,624.0,11.0,301.0,31,109,003002,1699.0,2.183804627249357,31109003002
1045.0,23.0,251.0,507.0,235.0,29.0,0.0,1170.0,87.0,636.0,31,109,003003,2915.0,2.789473684210526,31109003003
906.0,34.0,308.0,372.0,150.0,6.0,36.0,589.0,96.0,284.0,31,109,003004,1841.0,2.032008830022075,31109003004
1033.0,21.0,297.0,333.0,307.0,54.0,21.0,558.0,0.0,45.0,31,109,003005,1615.0,1.563407550822846,31109003005
1429.0,0.0,255.0,587.0,439.0,92.0,56.0,794.0,90.0,303.0,31,109,003102,2616.0,1.8306508047585723,31109003102
481.0,0.0,118.0,178.0,105.0,35.0,45.0,408.0,26.0,137.0,31,109,003103,1052.0,2.187110187110187,31109003103
1192.0,56.0,396.0,429.0,217.0,94.0,0.0,1037.0,36.0,493.0,31,109,003104,2702.0,2.2667785234899327,31109003104
313.0,0.0,95.0,145.0,28.0,45.0,0.0,750.0,0.0,220.0,31,109,003202,1283.0,4.099041533546326,31109003202
867.0,10.0,234.0,400.0,200.0,13.0,10.0,849.0,26.0,335.0,31,109,003301,2067.0,2.384083044982699,31109003301
1397.0,19.0,352.0,532.0,254.0,120.0,120.0,92.0,0.0,0.0,31,109,003302,1470.0,1.0522548317823908,31109003302
1449.0,13.0,309.0,578.0,352.0,183.0,14.0,372.0,0.0,126.0,31,109,003401,1934.0,1.3347135955831608,31109003401
1571.0,46.0,545.0,557.0,215.0,208.0,0.0,718.0,0.0,240.0,31,109,003402,2483.0,1.5805219605346912,31109003402
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,109,003500,0.0,,31109003500
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,109,003601,0.0,,31109003601
1099.0,0.0,121.0,495.0,263.0,138.0,82.0,283.0,18.0,81.0,31,109,003604,1481.0,1.3475887170154686,31109003604
1377.0,12.0,405.0,594.0,281.0,29.0,56.0,185.0,0.0,63.0,31,109,003605,1613.0,1.1713870733478577,31109003605
850.0,0.0,115.0,469.0,202.0,54.0,10.0,1015.0,4.0,617.0,31,109,003607,2486.0,2.9247058823529413,31109003607
363.0,0.0,152.0,135.0,67.0,5.0,4.0,294.0,0.0,179.0,31,109,003608,836.0,2.303030303030303,31109003608
767.0,0.0,85.0,403.0,209.0,49.0,21.0,210.0,26.0,111.0,31,109,003609,1114.0,1.4524119947848761,31109003609
773.0,0.0,136.0,462.0,150.0,25.0,0.0,1704.0,145.0,838.0,31,109,003704,3460.0,4.476067270375162,31109003704
948.0,0.0,145.0,528.0,198.0,55.0,22.0,794.0,187.0,324.0,31,109,003708,2253.0,2.3765822784810124,31109003708
1405.0,0.0,176.0,755.0,310.0,119.0,45.0,533.0,6.0,290.0,31,109,003709,2234.0,1.590035587188612,31109003709
793.0,22.0,72.0,456.0,165.0,35.0,43.0,327.0,0.0,211.0,31,109,003713,1309.0,1.6506935687263555,31109003713
1489.0,0.0,252.0,861.0,209.0,121.0,46.0,381.0,10.0,187.0,31,109,003714,2067.0,1.3881799865681665,31109003714
717.0,4.0,120.0,344.0,209.0,31.0,9.0,122.0,5.0,58.0,31,109,003715,898.0,1.2524407252440726,31109003715
1284.0,8.0,168.0,729.0,271.0,93.0,15.0,641.0,75.0,345.0,31,109,003716,2337.0,1.8200934579439252,31109003716
1224.0,0.0,102.0,635.0,211.0,132.0,144.0,100.0,0.0,25.0,31,109,003718,1349.0,1.102124183006536,31109003718
1575.0,10.0,300.0,862.0,373.0,23.0,7.0,503.0,38.0,256.0,31,109,003719,2362.0,1.4996825396825397,31109003719
1182.0,0.0,213.0,574.0,236.0,129.0,30.0,622.0,15.0,248.0,31,109,003721,2067.0,1.748730964467005,31109003721
339.0,31.0,118.0,155.0,10.0,25.0,0.0,755.0,141.0,471.0,31,109,003722,1675.0,4.941002949852507,31109003722
1448.0,0.0,198.0,610.0,348.0,269.0,23.0,43.0,0.0,30.0,31,109,003723,1521.0,1.050414364640884,31109003723
1226.0,0.0,275.0,727.0,143.0,72.0,9.0,475.0,17.0,363.0,31,109,003724,2081.0,1.697389885807504,31109003724
900.0,8.0,125.0,409.0,199.0,139.0,20.0,118.0,0.0,0.0,31,109,003725,1010.0,1.1222222222222222,31109003725
592.0,0.0,39.0,275.0,204.0,59.0,15.0,313.0,0.0,70.0,31,109,003726,975.0,1.6469594594594594,31109003726
773.0,66.0,41.0,446.0,149.0,71.0,0.0,97.0,0.0,63.0,31,109,003727,867.0,1.1216041397153946,31109003727
1291.0,0.0,299.0,778.0,108.0,37.0,69.0,553.0,0.0,394.0,31,109,003728,2238.0,1.7335398915569327,31109003728
1633.0,23.0,425.0,848.0,219.0,118.0,0.0,513.0,159.0,257.0,31,109,003801,2539.0,1.5548071034905082,31109003801
1100.0,15.0,189.0,693.0,134.0,36.0,33.0,232.0,10.0,142.0,31,109,003802,1469.0,1.3354545454545454,31109003802
2083.0,22.0,201.0,721.0,747.0,232.0,160.0,379.0,34.0,110.0,31,109,010100,2584.0,1.240518482957273,31109010100
1411.0,5.0,99.0,459.0,533.0,240.0,75.0,187.0,6.0,57.0,31,109,010202,1656.0,1.17363571934798,31109010202
464.0,0.0,64.0,216.0,181.0,0.0,3.0,170.0,23.0,91.0,31,109,010203,748.0,1.6120689655172413,31109010203
947.0,0.0,78.0,504.0,287.0,54.0,24.0,999.0,16.0,447.0,31,109,010204,2409.0,2.5438225976768742,31109010204
1741.0,0.0,144.0,795.0,372.0,278.0,152.0,87.0,0.0,34.0,31,109,010300,1862.0,1.0695002871912693,31109010300
1398.0,38.0,119.0,712.0,295.0,138.0,96.0,112.0,17.0,39.0,31,109,010401,1528.0,1.0929899856938483,31109010401
1809.0,4.0,310.0,662.0,418.0,276.0,139.0,157.0,0.0,68.0,31,109,010402,2030.0,1.1221669430624654,31109010402
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,31,109,983200,4.0,inf,31109983200
1084.0,17.0,91.0,427.0,340.0,119.0,90.0,209.0,11.0,63.0,31,111,959700,1350.0,1.2453874538745386,31111959700
1015.0,20.0,127.0,310.0,279.0,156.0,123.0,316.0,9.0,136.0,31,111,959800,1456.0,1.4344827586206896,31111959800
1376.0,46.0,189.0,732.0,215.0,90.0,104.0,740.0,41.0,432.0,31,111,959900,2543.0,1.848110465116279,31111959900
856.0,28.0,247.0,257.0,170.0,137.0,17.0,654.0,100.0,237.0,31,111,960200,1819.0,2.125,31111960200
1320.0,23.0,254.0,674.0,221.0,107.0,41.0,553.0,9.0,227.0,31,111,960300,2086.0,1.5803030303030303,31111960300
1599.0,15.0,607.0,545.0,295.0,105.0,32.0,922.0,141.0,385.0,31,111,960400,3032.0,1.8961851156973109,31111960400
1261.0,13.0,173.0,515.0,400.0,113.0,47.0,997.0,248.0,601.0,31,111,960500,3094.0,2.4536082474226806,31111960500
1364.0,16.0,177.0,521.0,374.0,199.0,77.0,173.0,0.0,34.0,31,111,960600,1555.0,1.1400293255131966,31111960600
246.0,0.0,36.0,63.0,67.0,37.0,43.0,74.0,0.0,11.0,31,113,957500,331.0,1.3455284552845528,31113957500
184.0,5.0,21.0,67.0,43.0,38.0,10.0,80.0,0.0,15.0,31,115,972800,274.0,1.4891304347826086,31115972800
147.0,2.0,8.0,37.0,44.0,38.0,18.0,54.0,0.0,23.0,31,117,957900,222.0,1.510204081632653,31117957900
