total_households,households_with_0_vehicles,households_with_1_vehicle,households_with_2_vehicles,households_with_3_vehicles,households_with_4_vehicles,households_with_5_vehicles,households_with_6_vehicles,households_with_7_vehicles,households_with_8_or_more_vehicles,state,county,tract,households_with_vehicles,vehicle_ownership_rate,tract_geoid
595.0,0.0,95.0,241.0,146.0,61.0,52.0,130.0,0.0,40.0,20,083,461100,765.0,1.2857142857142858,20083461100
1801.0,17.0,221.0,654.0,536.0,197.0,176.0,304.0,4.0,144.0,20,085,082600,2236.0,1.2415324819544697,20085082600
1006.0,6.0,123.0,510.0,266.0,76.0,25.0,703.0,144.0,432.0,20,085,082700,2279.0,2.265407554671968,20085082700
1120.0,23.0,144.0,405.0,301.0,189.0,58.0,270.0,19.0,88.0,20,085,082800,1474.0,1.3160714285714286,20085082800
1818.0,58.0,238.0,733.0,383.0,225.0,181.0,215.0,3.0,46.0,20,087,020101,2024.0,1.1133113311331133,20087020101
1081.0,15.0,102.0,312.0,367.0,180.0,105.0,125.0,7.0,58.0,20,087,020102,1256.0,1.1618871415356151,20087020102
1366.0,33.0,147.0,428.0,534.0,143.0,81.0,442.0,164.0,110.0,20,087,020200,2049.0,1.5,20087020200
1856.0,50.0,314.0,770.0,462.0,145.0,115.0,359.0,16.0,75.0,20,087,020300,2256.0,1.2155172413793103,20087020300
1028.0,34.0,158.0,444.0,287.0,43.0,62.0,212.0,29.0,57.0,20,089,576300,1292.0,1.2568093385214008,20089576300
1735.0,37.0,495.0,908.0,238.0,35.0,22.0,321.0,0.0,70.0,20,091,050000,2089.0,1.2040345821325649,20091050000
1423.0,43.0,556.0,666.0,140.0,13.0,5.0,747.0,84.0,302.0,20,091,050100,2513.0,1.7659873506676036,20091050100
1395.0,18.0,512.0,675.0,127.0,21.0,42.0,361.0,0.0,158.0,20,091,050200,1896.0,1.3591397849462366,20091050200
385.0,0.0,134.0,82.0,140.0,29.0,0.0,1833.0,36.0,1253.0,20,091,050301,3507.0,9.10909090909091,20091050301
576.0,8.0,151.0,167.0,232.0,15.0,3.0,458.0,80.0,207.0,20,091,050302,1313.0,2.279513888888889,20091050302
1351.0,112.0,514.0,528.0,66.0,131.0,0.0,1141.0,58.0,751.0,20,091,050400,3189.0,2.3604737231680235,20091050400
899.0,23.0,245.0,362.0,142.0,92.0,35.0,134.0,0.0,80.0,20,091,050500,1090.0,1.2124582869855396,20091050500
1633.0,12.0,416.0,915.0,149.0,38.0,103.0,170.0,0.0,26.0,20,091,050600,1817.0,1.1126760563380282,20091050600
1653.0,39.0,533.0,575.0,326.0,180.0,0.0,212.0,0.0,104.0,20,091,050700,1930.0,1.1675741076830006,20091050700
817.0,0.0,88.0,527.0,138.0,53.0,11.0,8.0,0.0,8.0,20,091,050800,833.0,1.0195838433292534,20091050800
1756.0,0.0,369.0,1130.0,151.0,58.0,48.0,476.0,50.0,205.0,20,091,050900,2487.0,1.4162870159453302,20091050900
1304.0,18.0,301.0,858.0,82.0,22.0,23.0,220.0,0.0,74.0,20,091,051000,1580.0,1.2116564417177915,20091051000
1176.0,36.0,452.0,508.0,86.0,61.0,33.0,368.0,11.0,195.0,20,091,051100,1714.0,1.4574829931972788,20091051100
1207.0,73.0,509.0,416.0,142.0,44.0,23.0,760.0,100.0,410.0,20,091,051200,2404.0,1.991714995857498,20091051200
1160.0,1.0,448.0,583.0,106.0,21.0,1.0,1000.0,95.0,447.0,20,091,051300,2701.0,2.328448275862069,20091051300
1155.0,8.0,328.0,499.0,301.0,10.0,9.0,221.0,0.0,33.0,20,091,051400,1401.0,1.212987012987013,20091051400
1331.0,6.0,577.0,481.0,219.0,48.0,0.0,737.0,57.0,416.0,20,091,051500,2535.0,1.9045830202854996,20091051500
2120.0,33.0,366.0,1160.0,397.0,134.0,30.0,77.0,0.0,16.0,20,091,051600,2180.0,1.028301886792453,20091051600
1684.0,35.0,164.0,999.0,365.0,75.0,46.0,450.0,53.0,208.0,20,091,051700,2360.0,1.4014251781472684,20091051700
1157.0,9.0,180.0,637.0,239.0,50.0,42.0,489.0,16.0,362.0,20,091,051801,2015.0,1.7415730337078652,20091051801
1133.0,0.0,344.0,543.0,138.0,91.0,17.0,893.0,105.0,518.0,20,091,051803,2649.0,2.3380406001765226,20091051803
1307.0,23.0,449.0,572.0,254.0,9.0,0.0,1216.0,128.0,911.0,20,091,051804,3539.0,2.7077276205049734,20091051804
2252.0,0.0,744.0,1114.0,379.0,15.0,0.0,378.0,25.0,123.0,20,091,051805,2778.0,1.233570159857904,20091051805
1532.0,28.0,180.0,838.0,285.0,201.0,0.0,982.0,48.0,600.0,20,091,051806,3134.0,2.045691906005222,20091051806
1335.0,8.0,329.0,754.0,191.0,53.0,0.0,183.0,0.0,54.0,20,091,051807,1564.0,1.1715355805243446,20091051807
254.0,0.0,152.0,53.0,49.0,0.0,0.0,970.0,39.0,742.0,20,091,051808,2005.0,7.893700787401575,20091051808
1392.0,34.0,276.0,787.0,216.0,41.0,38.0,480.0,42.0,140.0,20,091,051902,2020.0,1.4511494252873562,20091051902
1685.0,0.0,393.0,933.0,213.0,116.0,30.0,924.0,41.0,567.0,20,091,051904,3217.0,1.9091988130563797,20091051904
410.0,47.0,88.0,234.0,20.0,21.0,0.0,1011.0,78.0,343.0,20,091,051907,1795.0,4.378048780487805,20091051907
452.0,0.0,129.0,198.0,99.0,26.0,0.0,219.0,3.0,106.0,20,091,051908,780.0,1.7256637168141593,20091051908
1866.0,0.0,512.0,733.0,226.0,242.0,153.0,675.0,0.0,422.0,20,091,051909,2963.0,1.5878885316184352,20091051909
60.0,0.0,1.0,45.0,14.0,0.0,0.0,928.0,16.0,441.0,20,091,051910,1445.0,24.083333333333332,20091051910
312.0,18.0,79.0,107.0,64.0,36.0,8.0,933.0,12.0,195.0,20,091,051911,1434.0,4.596153846153846,20091051911
658.0,0.0,199.0,365.0,78.0,16.0,0.0,238.0,8.0,38.0,20,091,051912,942.0,1.43161094224924,20091051912
319.0,8.0,169.0,103.0,14.0,19.0,6.0,1108.0,20.0,829.0,20,091,052001,2268.0,7.109717868338558,20091052001
571.0,0.0,196.0,256.0,89.0,24.0,6.0,362.0,6.0,247.0,20,091,052004,1186.0,2.0770577933450087,20091052004
544.0,14.0,187.0,139.0,194.0,0.0,10.0,700.0,0.0,405.0,20,091,052005,1635.0,3.005514705882353,20091052005
782.0,0.0,293.0,417.0,45.0,27.0,0.0,662.0,27.0,277.0,20,091,052006,1748.0,2.235294117647059,20091052006
377.0,0.0,125.0,116.0,112.0,24.0,0.0,299.0,89.0,101.0,20,091,052101,866.0,2.297082228116711,20091052101
707.0,14.0,144.0,351.0,149.0,32.0,17.0,471.0,109.0,163.0,20,091,052102,1436.0,2.031117397454031,20091052102
860.0,8.0,228.0,355.0,173.0,69.0,27.0,366.0,0.0,178.0,20,091,052201,1396.0,1.6232558139534883,20091052201
1202.0,23.0,220.0,495.0,390.0,47.0,27.0,67.0,0.0,21.0,20,091,052202,1267.0,1.0540765391014975,20091052202
1915.0,26.0,479.0,946.0,303.0,142.0,19.0,139.0,0.0,66.0,20,091,052304,2094.0,1.0934725848563969,20091052304
1762.0,11.0,484.0,715.0,425.0,114.0,13.0,107.0,0.0,38.0,20,091,052305,1896.0,1.076049943246311,20091052305
1344.0,8.0,190.0,583.0,411.0,113.0,39.0,142.0,105.0,0.0,20,091,052306,1583.0,1.177827380952381,20091052306
844.0,0.0,141.0,413.0,85.0,63.0,142.0,707.0,0.0,451.0,20,091,052307,2002.0,2.3720379146919433,20091052307
690.0,0.0,220.0,301.0,109.0,0.0,60.0,656.0,177.0,270.0,20,091,052308,1793.0,2.5985507246376813,20091052308
1512.0,31.0,248.0,721.0,411.0,82.0,19.0,700.0,93.0,311.0,20,091,052410,2585.0,1.7096560846560847,20091052410
1003.0,0.0,48.0,546.0,318.0,72.0,19.0,0.0,0.0,0.0,20,091,052411,1003.0,1.0,20091052411
1378.0,0.0,197.0,891.0,175.0,94.0,21.0,186.0,78.0,108.0,20,091,052414,1750.0,1.269956458635704,20091052414
589.0,8.0,76.0,361.0,103.0,41.0,0.0,938.0,54.0,508.0,20,091,052415,2081.0,3.533106960950764,20091052415
1057.0,17.0,232.0,560.0,149.0,89.0,10.0,828.0,52.0,404.0,20,091,052416,2324.0,2.198675496688742,20091052416
436.0,22.0,133.0,185.0,69.0,15.0,12.0,1148.0,57.0,452.0,20,091,052417,2071.0,4.75,20091052417
204.0,0.0,92.0,62.0,46.0,4.0,0.0,1587.0,125.0,1146.0,20,091,052418,3062.0,15.009803921568627,20091052418
1300.0,8.0,172.0,719.0,304.0,55.0,42.0,642.0,68.0,375.0,20,091,052419,2377.0,1.8284615384615384,20091052419
1606.0,0.0,531.0,848.0,113.0,92.0,22.0,540.0,13.0,274.0,20,091,052421,2433.0,1.5149439601494397,20091052421
1713.0,0.0,444.0,914.0,199.0,103.0,53.0,245.0,0.0,135.0,20,091,052422,2093.0,1.2218330414477525,20091052422
241.0,0.0,102.0,83.0,56.0,0.0,0.0,851.0,86.0,418.0,20,091,052423,1596.0,6.622406639004149,20091052423
698.0,0.0,52.0,341.0,225.0,61.0,19.0,8.0,0.0,8.0,20,091,052502,714.0,1.0229226361031518,20091052502
579.0,0.0,60.0,355.0,130.0,34.0,0.0,1449.0,0.0,777.0,20,091,052505,2805.0,4.844559585492228,20091052505
439.0,0.0,57.0,274.0,66.0,42.0,0.0,161.0,6.0,83.0,20,091,052506,689.0,1.569476082004556,20091052506
309.0,0.0,11.0,174.0,45.0,79.0,0.0,1092.0,88.0,626.0,20,091,052507,2115.0,6.844660194174757,20091052507
799.0,22.0,187.0,403.0,113.0,68.0,6.0,29.0,0.0,0.0,20,091,052604,806.0,1.0087609511889863,20091052604
430.0,30.0,49.0,210.0,112.0,29.0,0.0,423.0,6.0,177.0,20,091,052606,1006.0,2.33953488372093,20091052606
592.0,0.0,73.0,282.0,114.0,88.0,35.0,170.0,5.0,53.0,20,091,052607,820.0,1.385135135135135,20091052607
1995.0,0.0,136.0,1178.0,470.0,132.0,79.0,47.0,0.0,0.0,20,091,052608,2042.0,1.0235588972431078,20091052608
1670.0,34.0,95.0,1008.0,387.0,97.0,49.0,181.0,0.0,71.0,20,091,052609,1888.0,1.1305389221556885,20091052609
1411.0,0.0,99.0,808.0,252.0,141.0,111.0,241.0,0.0,186.0,20,091,052610,1838.0,1.3026222537207655,20091052610
720.0,36.0,133.0,397.0,118.0,36.0,0.0,92.0,0.0,92.0,20,091,052611,868.0,1.2055555555555555,20091052611
1006.0,0.0,258.0,303.0,338.0,107.0,0.0,30.0,0.0,0.0,20,091,052612,1036.0,1.0298210735586482,20091052612
1965.0,28.0,167.0,1184.0,440.0,97.0,49.0,114.0,0.0,0.0,20,091,052613,2051.0,1.043765903307888,20091052613
1383.0,48.0,141.0,606.0,501.0,60.0,27.0,451.0,12.0,363.0,20,091,052701,2161.0,1.5625451916124367,20091052701
509.0,9.0,35.0,151.0,176.0,106.0,32.0,346.0,1.0,267.0,20,091,052702,1114.0,2.1886051080550097,20091052702
632.0,0.0,161.0,253.0,161.0,57.0,0.0,598.0,21.0,126.0,20,091,052803,1377.0,2.1787974683544302,20091052803
1857.0,0.0,87.0,1340.0,295.0,109.0,26.0,0.0,0.0,0.0,20,091,052804,1857.0,1.0,20091052804
2008.0,0.0,269.0,1183.0,254.0,245.0,57.0,331.0,0.0,150.0,20,091,052805,2489.0,1.2395418326693226,20091052805
1613.0,0.0,191.0,983.0,324.0,86.0,29.0,279.0,10.0,96.0,20,091,052806,1998.0,1.2386856788592684,20091052806
1662.0,0.0,228.0,1159.0,130.0,89.0,56.0,5.0,0.0,0.0,20,091,052807,1667.0,1.0030084235860408,20091052807
1229.0,11.0,105.0,611.0,424.0,67.0,11.0,349.0,6.0,138.0,20,091,052904,1711.0,1.3921887713588283,20091052904
596.0,7.0,188.0,224.0,170.0,7.0,0.0,989.0,53.0,392.0,20,091,052905,2023.0,3.3942953020134228,20091052905
1189.0,24.0,228.0,506.0,347.0,70.0,14.0,516.0,84.0,180.0,20,091,052906,1945.0,1.6358284272497898,20091052906
780.0,0.0,142.0,484.0,87.0,56.0,11.0,921.0,80.0,347.0,20,091,052907,2128.0,2.7282051282051283,20091052907
982.0,14.0,322.0,447.0,182.0,17.0,0.0,1666.0,326.0,860.0,20,091,052908,3820.0,3.890020366598778,20091052908
1160.0,0.0,151.0,729.0,149.0,88.0,43.0,355.0,175.0,112.0,20,091,052910,1802.0,1.553448275862069,20091052910
1111.0,0.0,379.0,465.0,253.0,14.0,0.0,698.0,89.0,370.0,20,091,053004,2268.0,2.0414041404140413,20091053004
314.0,0.0,37.0,88.0,176.0,13.0,0.0,619.0,152.0,173.0,20,091,053005,1258.0,4.006369426751593,20091053005
590.0,36.0,245.0,203.0,106.0,0.0,0.0,1363.0,82.0,855.0,20,091,053006,2854.0,4.83728813559322,20091053006
1189.0,11.0,122.0,613.0,290.0,97.0,56.0,741.0,71.0,525.0,20,091,053007,2515.0,2.1152228763666945,20091053007
1125.0,42.0,305.0,297.0,185.0,246.0,50.0,967.0,67.0,609.0,20,091,053008,2726.0,2.423111111111111,20091053008
1247.0,11.0,59.0,833.0,249.0,95.0,0.0,651.0,29.0,395.0,20,091,053009,2311.0,1.8532477947072976,20091053009
1411.0,27.0,53.0,815.0,354.0,142.0,20.0,1004.0,85.0,432.0,20,091,053010,2905.0,2.0588235294117645,20091053010
814.0,0.0,33.0,307.0,352.0,97.0,25.0,184.0,18.0,93.0,20,091,053011,1109.0,1.3624078624078624,20091053011
914.0,0.0,311.0,414.0,189.0,0.0,0.0,416.0,11.0,292.0,20,091,053012,1633.0,1.786652078774617,20091053012
491.0,0.0,116.0,373.0,2.0,0.0,0.0,679.0,10.0,288.0,20,091,053013,1468.0,2.989816700610998,20091053013
1083.0,0.0,300.0,612.0,139.0,14.0,18.0,1172.0,0.0,762.0,20,091,053101,3017.0,2.7857802400738687,20091053101
1300.0,24.0,193.0,804.0,162.0,102.0,15.0,672.0,39.0,289.0,20,091,053102,2276.0,1.7507692307692309,20091053102
894.0,0.0,468.0,290.0,86.0,41.0,9.0,901.0,51.0,546.0,20,091,053105,2392.0,2.675615212527964,20091053105
1202.0,21.0,207.0,744.0,182.0,35.0,13.0,557.0,0.0,283.0,20,091,053108,2021.0,1.6813643926788686,20091053108
540.0,1.0,56.0,278.0,97.0,93.0,15.0,726.0,38.0,334.0,20,091,053109,1637.0,3.0314814814814817,20091053109
1111.0,0.0,101.0,528.0,323.0,100.0,59.0,83.0,48.0,26.0,20,091,053110,1268.0,1.1413141314131414,20091053110
726.0,25.0,183.0,353.0,119.0,46.0,0.0,319.0,32.0,240.0,20,091,053201,1292.0,1.7796143250688705,20091053201
876.0,0.0,190.0,508.0,130.0,48.0,0.0,703.0,116.0,367.0,20,091,053202,2062.0,2.353881278538813,20091053202
1264.0,0.0,186.0,757.0,220.0,101.0,0.0,1428.0,107.0,953.0,20,091,053203,3752.0,2.9683544303797467,20091053203
2017.0,0.0,320.0,894.0,547.0,155.0,101.0,278.0,103.0,81.0,20,091,053301,2479.0,1.2290530490827962,20091053301
2566.0,39.0,300.0,1632.0,420.0,174.0,1.0,49.0,24.0,0.0,20,091,053302,2600.0,1.0132501948558068,20091053302
962.0,1.0,158.0,565.0,170.0,68.0,0.0,504.0,0.0,202.0,20,091,053403,1667.0,1.7328482328482329,20091053403
973.0,0.0,194.0,520.0,136.0,28.0,95.0,532.0,39.0,372.0,20,091,053409,1916.0,1.9691675231243577,20091053409
1674.0,8.0,261.0,864.0,358.0,140.0,43.0,447.0,0.0,203.0,20,091,053411,2316.0,1.3835125448028673,20091053411
1117.0,0.0,233.0,459.0,313.0,98.0,14.0,362.0,0.0,260.0,20,091,053413,1739.0,1.5568487018800359,20091053413
472.0,0.0,13.0,263.0,181.0,9.0,6.0,1886.0,64.0,1143.0,20,091,053414,3565.0,7.552966101694915,20091053414
607.0,9.0,144.0,229.0,207.0,18.0,0.0,1334.0,132.0,764.0,20,091,053415,2828.0,4.658978583196046,20091053415
1236.0,3.0,214.0,653.0,245.0,93.0,28.0,113.0,0.0,0.0,20,091,053417,1346.0,1.0889967637540454,20091053417
1447.0,20.0,307.0,862.0,190.0,56.0,12.0,257.0,0.0,76.0,20,091,053418,1760.0,1.216309606081548,20091053418
466.0,0.0,74.0,261.0,83.0,29.0,19.0,254.0,8.0,150.0,20,091,053419,878.0,1.8841201716738198,20091053419
797.0,0.0,6.0,483.0,222.0,24.0,62.0,797.0,67.0,385.0,20,091,053421,2046.0,2.5671267252195733,20091053421
774.0,4.0,43.0,463.0,156.0,86.0,22.0,194.0,0.0,109.0,20,091,053422,1073.0,1.3863049095607236,20091053422
1523.0,11.0,102.0,751.0,401.0,194.0,64.0,31.0,0.0,20.0,20,091,053423,1563.0,1.0262639527248851,20091053423
833.0,0.0,39.0,506.0,217.0,71.0,0.0,14.0,0.0,0.0,20,091,053425,847.0,1.0168067226890756,20091053425
1740.0,12.0,116.0,1069.0,321.0,191.0,31.0,62.0,0.0,21.0,20,091,053426,1811.0,1.0408045977011495,20091053426
1911.0,0.0,49.0,1039.0,533.0,154.0,136.0,9.0,0.0,0.0,20,091,053427,1920.0,1.0047095761381475,20091053427
1034.0,0.0,80.0,639.0,255.0,33.0,27.0,0.0,0.0,0.0,20,091,053428,1034.0,1.0,20091053428
1607.0,14.0,28.0,904.0,521.0,42.0,98.0,47.0,26.0,0.0,20,091,053429,1666.0,1.0367143746110765,20091053429
1495.0,58.0,118.0,851.0,380.0,88.0,0.0,63.0,0.0,18.0,20,091,053430,1518.0,1.0153846153846153,20091053430
810.0,0.0,92.0,328.0,112.0,261.0,17.0,30.0,0.0,0.0,20,091,053431,840.0,1.037037037037037,20091053431
422.0,0.0,117.0,237.0,68.0,0.0,0.0,845.0,185.0,331.0,20,091,053502,1783.0,4.225118483412322,20091053502
1186.0,0.0,88.0,719.0,208.0,131.0,40.0,148.0,11.0,73.0,20,091,053506,1418.0,1.1956155143338953,20091053506
1972.0,5.0,209.0,1082.0,390.0,214.0,72.0,45.0,0.0,0.0,20,091,053507,2012.0,1.0202839756592292,20091053507
1712.0,10.0,213.0,755.0,364.0,194.0,176.0,279.0,0.0,8.0,20,091,053508,1989.0,1.1617990654205608,20091053508
1991.0,44.0,316.0,849.0,484.0,262.0,36.0,354.0,27.0,105.0,20,091,053509,2433.0,1.2219989954796584,20091053509
1637.0,0.0,233.0,932.0,351.0,99.0,22.0,126.0,0.0,55.0,20,091,053510,1818.0,1.110568112400733,20091053510
321.0,18.0,100.0,128.0,28.0,18.0,29.0,574.0,93.0,357.0,20,091,053555,1327.0,4.133956386292835,20091053555
510.0,10.0,104.0,269.0,84.0,28.0,15.0,390.0,16.0,177.0,20,091,053556,1083.0,2.123529411764706,20091053556
522.0,6.0,140.0,226.0,117.0,13.0,20.0,469.0,20.0,189.0,20,091,053557,1194.0,2.2873563218390807,20091053557
868.0,0.0,154.0,497.0,95.0,76.0,46.0,166.0,0.0,16.0,20,091,053558,1050.0,1.2096774193548387,20091053558
1229.0,16.0,166.0,721.0,277.0,49.0,0.0,31.0,0.0,0.0,20,091,053559,1244.0,1.0122050447518307,20091053559
1348.0,0.0,65.0,847.0,360.0,52.0,24.0,0.0,0.0,0.0,20,091,053560,1348.0,1.0,20091053560
464.0,0.0,102.0,182.0,65.0,71.0,44.0,259.0,21.0,115.0,20,091,053601,859.0,1.8512931034482758,20091053601
831.0,0.0,80.0,564.0,89.0,81.0,17.0,211.0,157.0,28.0,20,091,053603,1227.0,1.476534296028881,20091053603
1498.0,0.0,249.0,707.0,419.0,51.0,72.0,489.0,35.0,135.0,20,091,053604,2157.0,1.4399198931909212,20091053604
802.0,0.0,84.0,328.0,242.0,115.0,33.0,144.0,0.0,45.0,20,091,053701,991.0,1.2356608478802993,20091053701
538.0,0.0,67.0,259.0,144.0,34.0,34.0,869.0,108.0,403.0,20,091,053703,1918.0,3.5650557620817844,20091053703
675.0,0.0,233.0,192.0,182.0,35.0,33.0,282.0,9.0,120.0,20,091,053705,1086.0,1.6088888888888888,20091053705
1174.0,30.0,283.0,576.0,220.0,65.0,0.0,747.0,81.0,279.0,20,091,053707,2251.0,1.9173764906303237,20091053707
1648.0,9.0,241.0,788.0,431.0,179.0,0.0,405.0,18.0,180.0,20,091,053709,2242.0,1.3604368932038835,20091053709
1331.0,0.0,44.0,746.0,379.0,129.0,33.0,90.0,0.0,42.0,20,091,053711,1463.0,1.0991735537190082,20091053711
1152.0,10.0,98.0,558.0,324.0,115.0,47.0,274.0,18.0,92.0,20,091,053712,1526.0,1.3246527777777777,20091053712
2177.0,26.0,258.0,1129.0,420.0,234.0,110.0,406.0,45.0,159.0,20,091,053801,2761.0,1.268259072117593,20091053801
1312.0,8.0,87.0,450.0,549.0,121.0,97.0,32.0,0.0,0.0,20,091,053803,1336.0,1.0182926829268293,20091053803
1323.0,0.0,58.0,658.0,387.0,186.0,34.0,21.0,0.0,0.0,20,091,053804,1344.0,1.0158730158730158,20091053804
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,091,980001,0.0,,20091980001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,091,980003,0.0,,20091980003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,091,980004,0.0,,20091980004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,091,980005,0.0,,20091980005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,091,980100,0.0,,20091980100
929.0,0.0,231.0,368.0,215.0,57.0,58.0,377.0,18.0,117.0,20,093,959100,1441.0,1.5511302475780409,20093959100
773.0,5.0,117.0,232.0,211.0,120.0,88.0,220.0,2.0,71.0,20,095,961100,1061.0,1.3725743855109962,20095961100
1008.0,22.0,274.0,448.0,193.0,33.0,38.0,539.0,61.0,261.0,20,095,961200,1847.0,1.8323412698412698,20095961200
515.0,12.0,95.0,167.0,145.0,39.0,57.0,122.0,9.0,54.0,20,095,961300,688.0,1.3359223300970873,20095961300
669.0,5.0,125.0,212.0,172.0,111.0,44.0,257.0,25.0,114.0,20,097,969100,1060.0,1.5844544095665172,20097969100
952.0,0.0,237.0,361.0,222.0,73.0,59.0,264.0,46.0,133.0,20,099,950100,1395.0,1.4653361344537814,20099950100
588.0,1.0,116.0,316.0,41.0,84.0,30.0,259.0,99.0,103.0,20,099,950200,1048.0,1.782312925170068,20099950200
671.0,5.0,140.0,254.0,193.0,74.0,5.0,317.0,36.0,123.0,20,099,950300,1142.0,1.7019374068554396,20099950300
977.0,0.0,207.0,369.0,299.0,71.0,31.0,381.0,4.0,263.0,20,099,950400,1625.0,1.6632548618219039,20099950400
1103.0,21.0,178.0,374.0,288.0,156.0,86.0,248.0,12.0,110.0,20,099,950500,1452.0,1.316409791477788,20099950500
651.0,59.0,78.0,235.0,141.0,72.0,66.0,92.0,11.0,38.0,20,099,950600,733.0,1.1259600614439325,20099950600
559.0,16.0,106.0,323.0,55.0,37.0,22.0,266.0,28.0,110.0,20,099,950700,947.0,1.6940966010733454,20099950700
412.0,21.0,103.0,190.0,59.0,37.0,2.0,117.0,10.0,63.0,20,099,950800,581.0,1.4101941747572815,20099950800
489.0,5.0,92.0,207.0,81.0,86.0,18.0,170.0,10.0,69.0,20,101,956600,733.0,1.4989775051124745,20101956600
136.0,0.0,46.0,63.0,23.0,0.0,4.0,1038.0,264.0,668.0,20,103,070100,2106.0,15.485294117647058,20103070100
610.0,0.0,255.0,187.0,161.0,7.0,0.0,829.0,183.0,397.0,20,103,070200,2019.0,3.3098360655737706,20103070200
1332.0,0.0,371.0,519.0,313.0,91.0,38.0,696.0,77.0,278.0,20,103,070300,2383.0,1.789039039039039,20103070300
927.0,37.0,357.0,402.0,122.0,9.0,0.0,706.0,50.0,502.0,20,103,070400,2148.0,2.3171521035598706,20103070400
707.0,26.0,149.0,319.0,168.0,36.0,9.0,1045.0,186.0,582.0,20,103,070500,2494.0,3.5275813295615275,20103070500
1465.0,0.0,284.0,717.0,386.0,65.0,13.0,630.0,70.0,300.0,20,103,070700,2465.0,1.68259385665529,20103070700
791.0,2.0,63.0,250.0,187.0,142.0,147.0,145.0,0.0,85.0,20,103,070900,1019.0,1.2882427307206068,20103070900
1377.0,30.0,117.0,756.0,240.0,134.0,100.0,207.0,0.0,0.0,20,103,071000,1554.0,1.1285403050108933,20103071000
913.0,53.0,167.0,357.0,125.0,92.0,119.0,488.0,117.0,163.0,20,103,071102,1628.0,1.783132530120482,20103071102
889.0,0.0,86.0,483.0,279.0,31.0,10.0,96.0,0.0,23.0,20,103,071103,1008.0,1.1338582677165354,20103071103
661.0,0.0,67.0,236.0,250.0,82.0,26.0,182.0,0.0,52.0,20,103,071104,895.0,1.3540090771558244,20103071104
1103.0,0.0,106.0,513.0,292.0,172.0,20.0,370.0,21.0,168.0,20,103,071105,1662.0,1.5067996373526744,20103071105
1387.0,0.0,172.0,507.0,429.0,135.0,144.0,91.0,59.0,7.0,20,103,071202,1544.0,1.1131939437635183,20103071202
1230.0,1.0,308.0,593.0,203.0,63.0,62.0,572.0,0.0,340.0,20,103,071204,2141.0,1.740650406504065,20103071204
1226.0,17.0,140.0,429.0,341.0,186.0,113.0,52.0,0.0,26.0,20,103,071205,1287.0,1.0497553017944534,20103071205
1421.0,13.0,187.0,465.0,337.0,168.0,251.0,252.0,0.0,59.0,20,103,071400,1719.0,1.2097114707952146,20103071400
869.0,0.0,62.0,254.0,332.0,136.0,85.0,60.0,18.0,11.0,20,103,071600,958.0,1.1024165707710012,20103071600
1788.0,16.0,462.0,766.0,297.0,176.0,71.0,623.0,24.0,318.0,20,103,071800,2737.0,1.5307606263982103,20103071800
176.0,0.0,166.0,10.0,0.0,0.0,0.0,1574.0,62.0,253.0,20,103,981900,2065.0,11.732954545454545,20103981900
959.0,19.0,99.0,392.0,217.0,122.0,110.0,253.0,23.0,149.0,20,105,086100,1365.0,1.4233576642335766,20105086100
943.0,2.0,128.0,313.0,431.0,40.0,29.0,68.0,0.0,0.0,20,107,955101,1009.0,1.0699893955461295,20107955101
883.0,17.0,190.0,253.0,254.0,128.0,41.0,317.0,98.0,92.0,20,107,955102,1373.0,1.5549263873159682,20107955102
1415.0,12.0,306.0,610.0,207.0,129.0,151.0,463.0,76.0,216.0,20,107,955200,2158.0,1.5250883392226149,20107955200
754.0,9.0,128.0,299.0,173.0,87.0,58.0,402.0,26.0,169.0,20,109,954600,1342.0,1.779840848806366,20109954600
412.0,0.0,92.0,170.0,114.0,36.0,0.0,1432.0,216.0,556.0,20,111,000101,2616.0,6.349514563106796,20111000101
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,111,000102,0.0,,20111000102
266.0,0.0,30.0,126.0,73.0,0.0,37.0,210.0,21.0,133.0,20,111,000103,630.0,2.3684210526315788,20111000103
1237.0,0.0,149.0,856.0,165.0,54.0,13.0,462.0,148.0,260.0,20,111,000201,2107.0,1.7033144704931285,20111000201
511.0,0.0,26.0,362.0,83.0,40.0,0.0,387.0,20.0,135.0,20,111,000202,1053.0,2.060665362035225,20111000202
215.0,11.0,27.0,131.0,30.0,16.0,0.0,85.0,37.0,31.0,20,111,000203,357.0,1.6604651162790698,20111000203
817.0,22.0,129.0,436.0,124.0,106.0,0.0,746.0,59.0,288.0,20,111,000300,1888.0,2.310893512851897,20111000300
399.0,18.0,66.0,265.0,32.0,7.0,11.0,1181.0,95.0,614.0,20,111,000400,2271.0,5.69172932330827,20111000400
1045.0,39.0,203.0,382.0,334.0,55.0,32.0,587.0,13.0,165.0,20,111,000500,1771.0,1.694736842105263,20111000500
